datasheet_link,target_col,content
https://media.iuseelite.com/specsheet2/sl1.pdf,lighting,"  RIGID LOOP XENON LAMP To determine the mot atractive and efficient form of lighting for your anpication      ne atic version of our prodics uses Swat lamps 3 on center ihoned as clots at 20 3 from tha ftgened with mousing screws, offering rections. Thase produc: Asa general and can unormy luminate surtaces fidure. Lamp sockats oe dasigned fe Complete lexbily of adjustment in counts 26,000 hours of rated ite onl a plsarant 2,           LAMP STYLE TYPE   PARTE SLI-5W (5 WATTS) PARTE: SLI-IOW (10 WATS)       HOW TO SPECIFY / Specify by catalog number: ) QTY-100-SL1-3-12-5-F-LC-MC     ORDERING INFORMATION, PLEASE SPECIFY . -SLI- - soe         REQUIRED ACCESSORIES PER SECTION ti o) (eo) TERMINAL BLOCK CONNECTORS [MINI JUNCTION BOX CONNECTORS END CAP PART#: SL-TB PART#: SL-JBC PART#: SL-EC         RIGID LOOP XENON LAMP  OPTIONS. PART#: SLI-LC (LENS COVER) cleat polycarbonate lens may be used to protect lam 4 Tequies such protaction Ine lenges are open-ended so to facitate ony be used wh Sond Swat lame   from contact whan the application    PART#: SLI-MC (MOUNTING CHANNEL) Fer shoightun applications, we offer a tough, hightemperature plastic channel, The channel can bbe screwed in place and tha lemp socket pushed info pasion. resting in very sepa nsalation ond tomes naar megrty     COLORED LENS red polycarbonate lenses ore avalable'if deed. Ces @ Green 8 PART: SL1-LC-RED, SLI-LC-GREEN, SLI-LC-BLUE, SL1-IC-YELLOW, SLI-C-CLEAR    @ Yalow Clear         ACCESSORIES cit in 2a 7 _ =) | LE ies is] l _ J TEMMNALHLOCK CONNECTORS  =MINLNCTON BOX-CONNECTORS END CAP PART: SL-TB (REQUIRED) PART: SL-JBC (REQUIRED) PART: SL-EC (REQUIRED) >) ante: suse a a strc  (CHANNEL CLAMPS) amps, wich con easly be poston, ate comers mas vith Pe SU /S12-ME ) proper stataton \ J meunting cnanael                    [NUMBER OF LAMPS/FOOT watt 12 vol) Warunlength exceeds hese MAX. Length @ 12V SW rut aren, Each te woud nen eae MAX. Length @ 12V 10 rlnpendet ee rving te taroe: MAX. Length @ 24V Si {Spe on center oe fue escent 9 aK Leng @ 247108 ss ctkanganesinzaslate sas    RIGID  SYSTEM LAYOUT & TRANSFORMER SYSTEM LAYOUT  mantaned by corre iacaing ne Menuonmer ond tecdng MAX. FIXTURE SIZE (owl  24 oth ond 2 wats  val nan erg   TRANSFORMERS  rotciod by ina ih tot conadetatonhousbe gven        LOOP XENON LAMP WATTS/LAMP CODE Max. LAMPS swiav to w/aav yeiRcuit 96 Lampe 48 Lamps lamp Spacing Maximum Lengths TRANSFORMER SPECIFICATION GUIDE    USE FORMULA To DETERMINE WHICH TRANSFORMER TO USE      WIRING DIAGRAM Tanstomer      APPROXIMATE SIZES AND WEIGHT        ar rae type ouput oupazen) Depth Height With Weight cess sree feta ame byte ae tn = eaem "" segrete yasmowats textes game beset cokes seorete daano wars Teuwets ye pyre anya cows saree gearwats ie parent     RIGID LOOP XENON LAMP DETAILED SPECIFICATIONS MATERIAL SPECIFICATIONS al MAS 4 Deion uss  ALUMINUM REFLECTOR ie ae FIRER-RENFORCED Par SOCKET [> AME RATING 94y-0 Pe 5 PVC INSULATION RATED 14016 (ANG #12 puateoy STANDARD CONDUCTORS HEAT DATA,   FIXTURES Suffcient vantlation is needed to contral tne RESUS USING BASIC SYSTEM/HORIZONTAL   We fully comply with NEC/NFPA 70 Ait ana 410-415, wich stipulate hat al idures shat WAMs DISTANCE (0) be bul stole or equpped wih guar or 90 or 1948,      Installation of nia Cove Lighting System must adhere fo the minimum space    RESULTS USING TRANSFORMERS BASIC SYSTEM/ VERTICAL boo. (Open airflow is ciical to the spat placement of transformers. areas that have num, hanlempectie crock filer ort WAMS _pISTANCE (0)      We 888-197 CRSA Se REG      RIGID LOOP XENON LAMP PHOTOMETRICS FOOTCANDLE SUMMARY This sections show typical point-by-point feolcandle values for three typical applications Reflectance for each is a follows: Overhang=53%; Under Cabinel=85%; Cove=82%      CONVERSION FACTORS  cei fi WY Wisc, =i Lamp Spacing: 24 O.C., multiply by 1.24 40 O.C., Mutipty by 073, 60 O.C., multiply by 05 LAMPING 16"" 5 Walt/40 Lumen 3"" 0. Spacing, 48 Total Length       "
https://media.iuseelite.com/specsheet2/rl417.pdf,lighting,"  elit& | RLAI7 | 7"" 4 Led Closet Lights W/ Built-In Pir Motion Sensor                     te LED log eee caries heya cts waa fo pa ana omoorents Cab atin)       elite & <a RL417 | 4""       ele 4 ed Closet ih W Buin Pi Mot Serer )  a  Motion Sensor / eee re unsan tse Sanam tai Ns delay if more mation Sa wee mane iae we 1 Te hfs a 0a ED me, aig te ne cepa abana areata Cees a5 sal ene mpc be sls scre guceces  oes 1 et Desa rina ny   UIT Fs most 4"" suucrioN BOXES  uavve        pes na tha og veg etek pens eanmnarrag ea wg apk. uer.c0L 12004 20-001 TESTO: EL0 Ima Sy ES aes ce ae SHGNG CMTE 3 ene Da) ot Boy inane osm Sok ALTRNE aap tag age te        1 g PEP RRR PEE F     "
https://media.iuseelite.com/specsheet2/rl617.pdf,lighting,"elit&   RL617 6"" 6 Led Closet Lights W Built-In Pir Motion Sensor            rare            ""You MST sel al gapsbebeen the ein and Sue wih wears steiner The its and one recancl esing cera,    www.iuseelite   hele LSI hasbeen eget fr standard jnconboes, ge tiens ONOFF when movement ie detected   The ite LD yt ea hey engined wrk cen apiece Presbee oe800 men! ur metered ae eight sre Dy teLED ip nd sap ina ction beam winning aon   fa ets have sown Ete LST gh ut wl be moaned oO of In ot S0000haw of epetaten eps means qty Fm ur cp secon paca, oor vet 1 he teal manager te Ete At Medes ened fr qy At Ee Vinay nre ie The ite ALT LD yt rm et incon ve.  hee LED lghing system comes 0 eer cae wane fo pars ond exponents. (abort nese) Fete ENERGY STARD Ces Poet Lit @ were ic   elit&   RL617    6""    LS ucrTne 6 Led Closet Lights W Built-In Pir Motion Sensor . al  PIR Motion Sensor Tuna hen cing moran rete iar a aso ayn, Tun of ater 30sec uso aso ali) NS et no mae men Fae Retr Pea et reo AC Ya Soe we 1 Te hfs a 0a ED me, aig te ne cepa abana areata Cees a5 sal ene mpc be sls scre guceces < ae > beset nr se UIT Fs most 4"" suucrioN BOXES stg etek ep coer ae xm each seater sta TEST NO: eLogao19109   aw                 al evseeseetes      we   ssenseosees BY        "
https://www.acuitybrands.com/api/products/getasset/healthcare-lighting/304895/9d734fa1-ead9-411b-9448-3c6c1b538cae/hnl600.pdf?abl_version=01%2f03%2f2023+14%3a28%3a43&DOC_Type=SPEC_SHEET,lighting,"HEALTHCARE Wa LIGHTING.    i Pathfinder Patient Room LED Night Light &    eee  SPECIFICATIONS haem cuppa ee rm een nr een ay ee ms cea eas se ee eee meses er Signs wi cement ate tna SA be                          ENP cm a oy Fests oun  {peapesastnnsnsn oe SOUNWTceamesanne | Sacousmsnmimnmonn Seaeinmememata, _ Eee Ban eeoes  |i oes vet es ""ham cnannyueana  Be Ecce is it Irene etree ne   CATALOG NUMBER, rate STONE LDN PE A   see ota LED cater Options lsh    a eat ~   HEALTHCARE Wa LIGHTING.     Pathfinder Pant Room LED Night Ligh PERFORMANCE DATA,     eee ee CNET   nen Out   PHOTOMETRICS     Soop       ewer orcedta m      HEALTHCARE Wa LIGHTING.     Pathfinder Pant Room LED Night Ligh EE                                  oun PE suse man WALL cuTOUT ver wouNTING          Semmes Sy santana sa     "
https://bklighting.com/collaterals/specs/specs-1446.pdf,lighting,"        {ey row 7) NSP New 8607 ss) We Anon) ea Side)  cin wove cavern      0"" Les Ween Ho    EL ining Over Fer we wih cree Low Vote Oe INC Binning Die Fare wh nena re (90-Dree ve Fe wse mh 0 Die FINISH (Se pape or ut clr swathes)  Sune rhs (ZF SZ LF LN WH WH SAVER) eran Aa St ee CN UH RE   CET = eee     i im Bowed oat T anne ang                   STANDARD FINISHES.         PREMIUM FINISHES a =       (lik Her to view rg ul-colr swatches fal fvalalefevshes on our webate     em mde)   CET = See          SPECIFICATIONS    : we egpaneeectngeteneenenene gatensememumancomemen, on ee mrunieonensarane Ey cen gerne eee ees ns ae pnmnnsmanien cs ee Shiner ind conten ayo: baae petane wdc poner donee rat os a % SSSR nee ceemenen_, camara Se srennans meee, a Ee orem cose cwraee ce mnrece @ RoHs   CEs = See   Ue aye                     L7ODATAFORMAT OPTICAL DATA no. erty) emtypy PAEWOREoa a er ye) catypy Mm = a eso  Ea a ar 3 r a  0000 5 2 1 000 7 or eo 0. sa000 5 ans 6 0. 000 4 a 2 a0.    EEree a   "
https://bklighting.com/collaterals/specs/specs-759.pdf,lighting,"        SP-sptt FL e Pos 10 Sri AR AAG AS 3.8 AY FIM (Se pape tort clr swans) nna |   se et ume pays Same ety      EEree a        (2080)    STANDARD FINISHES        anime      (C5535, Gray rom ASTM Aas) :szmm 120 Wak eis. Heel Howsng Tempered (052mm) FACEPLATE VIEW PREMIUM FINISHES   hn Smrete ma)_ Gonee MG) Smet) Same) CH Zz ODL (lik Her to view rg ul-colr swatches fal fvalalefevshes on our webate   Rexcrere feoreot) Yee Oem en    can,   EEree a        SPECIFICATIONS     Bers ing rag rs aon Pena wins tee sromen waninacreaterragetc tome ey hig et pare para th weucoven tin cemcon mht ow hao ei Too 2) angers ane 00 te ag cnn tert nay gal atk ly manana ow ay msi ccs 2 ad toe St rend gent ens a pnhm  ns enis NERY Sak menmemtsnee mqremert Lie ced compar ea Secon ne Oe veneer na eet ec mcr ness am ra armed snare Su cast to is   Sean ing Romana tana wt ea saad edo eo tara vA Somes powsreuume sgl cre sean get hi tendo re Undeterred ya st gy Inston {a conve ain lew os vat rage nmr Fr eb   anon bres arsenate ee te ro pre alco Cs ATIC oct ah @ RoHs  CEs = See       DRIVER paver arachwen Opening = penn Ante enperre DATA ~iuciecsoreiia <ianA tendinrad) Nona Magnes Lew alageOimmar _ _aPPSEF(SOC G7)   LM79 DATA L70 DATA OPTICAL DATA   Chi palate  Waar ated Le cm tyes Sonat al mers)    B-K LIGHTING sesanasto | nrogoRonTma.cos | xuonTW     "
https://bklighting.com/collaterals/specs/specs-1448.pdf,lighting,"        nt ia it tl ois. move, G ren nscouruner   (srt Aumingm 5. Se Cettondsinge  ows. 2Fanaes 9 5 HID 2 Fars @ 60 HO 2 Fae 92 Wo Faure ""rato -<Fites@ 80"" Sprache Spaces)     Sak-MLEDroKiNOcN Wor ss LEBrROKMGCH  ""29-nW eD/aeoqeocR! mere LED/ocoKsIcK ""09 -WLEDNEOOIICR nodW LEDSSOKINCR   o9-TW LEDEeKiRICR nana LEDHaCOUsICR e2-2WLEDImONeER H6-ew LEDER  s-anWsp/somkiaca! ar. anvLeo/sooneneeR)   a-2W LEDSSOKINER!_2e- aw LEDIOHOKHECR  ass sovsonkach) 29. anwuEDraaDeneen  SP spatgr) FL ooss) WAL Waefeest) el n-roneer ie (0-45 Les ep Ha (DenrardAnng OO 5 Les Weep Hol (Doon eg) EES) a           INC: nmi Ove Fer ve hdc r=  0-0387 arming Br (inmirg 320%) i ee ape orl clr watches) Apps poe aire) Sane Fibs (ZF 2 GL, LN WHE WH SAP. VER) rerun rin AB AMG AN CA BOE, PCA. CMG CRN HUG NFO ANG 5S, SG Saree   nt ia it tl ois. move, G ress ssconwasse CET = See     Piet roots) coc  om      ROUND - RS4 HORIZONTAL               rworoacnoumminanesn + saiarmu mene uemmernaatee   gt         ROUND - RS4 pm | SPIRAL CLOCKWISE |                    | ti rm ws anna coc The seme bewes ! See EEE = EE          ROUND - RS4 VERTICAL                   v0 beat                      sono rsnes mew roses ae ee = SS eee ES Ee ete a mL eee | EE me oss pe Steer lick Her to view larger, fall-color swatches of all =) cetera a mom    EEree =        SPECIFICATIONS.   narenarce Dea cou Tie conan ps beh Sco00Rr ae Someta me CoLORMANAGEMENT CO og dea i a os ity ah ANS CTT sh lr elas Cau prey Sabena cence cod NEE Wing We 0A, Str LE 6 a Ud in -8ing Se StS Sones Ete Cass eased mee  Src Sr fbn EN een Son ver Gm ae rn Grea naa rowr ac CrCl sara aun car MTH A Spine oo erenrecamy pete eemmmrnin Seagrasses en eee = Soopers ree eee = ee Cerro eyeg heen rte rh Seperate rere oreo a ee See eee eee 2S ee   ow Fue ipl acon scones nln ws Figen nth cont tenga ey A a8 powscemeney mone cornes Fue posh aang pc agamtcrges heh Grnm renpormees ttre ranoroue Seriotin tet ce tre wind has hho  {Siotoeonteganeneensanase uncnss mfmurfis onesies Rots sist cover rangle con ha pc cat aan et ACER TEAC a << ps Sud Sto eae pc spades ere ancient mr = onprrs po sbphanans\ Gon To sen gonestng sn oem EET = See      SPECIFICATIONS.   a pose eoon Caving rien Ca ator Be   Foaconea cane ith aban i   ona eos Sn es i owe ge ay ine anim ry ove aon Semon ries eee hein fon eat  omar Ste ingen mtr dino nt he rar   Pare a  ro    DRIVER ELECTRICAL DATA                                              roe Meet Fagey SSS! ayy fh openincwen OPA nner nme se faltoed mo Enc pera ype age a Tiara NE sie se __ sas DMN GTN] WEE oT Li79 DATA OPTICAL DATA enna, ecrtim) encypy PEN ate oge 680 Oak Les er nae S000 wera |e a) x S000 a amen | B-K LIGHTING =o             nye DATA (OPTICAL DATA ene crim) emit) NS Oba ioe 60Gr Ba Lomere pr = mee ao a a oY    ba # tt es   Brae)      "
https://bklighting.com/collaterals/specs/specs-1326.pdf,lighting,"        Une QuaNTTY 22pm 44950 2291"" 6.6oee   NS Naam 607) MPL Mesum Feaa(2) sP-seata A9 Aare 1 FIs (Se pape tor hut clr suns) Sune rhs (ZF SZ LF LN WH WH SAVER eran Aa St ee CN UH RE  n-Homeor e ie) 1585p) 850 (ere)   EEree a                           sowouonnses mean rises | | ==. = ~ _ Blick Chveme aa ee oka = Sern) (Wa) PomerteAh cegtanevwinettcaermecacta El Lt cen atonan esr er,    CET = See         SPECIFICATIONS @ RoHs  is ty ath SEDO DOASIEY. Ny Case pay mgt ute ie fama Marg Sowa hn Sn 2 a a a one ennai nee eee eee eee ax Shatter a SS we iacuniaastnn sn oleinntne om CLR erm semictimecraashremteettma ner cerns ona eaten per pled Seicieatnces cate mae dire  ied yasmina ies ieee mre Le ee Serene orca epee    CEs = See      DRIVER  _etvor Inno arent Operingcurent __Opraton Aion! Temoertre DATA acrocsusoKe <2stnA(vore mmed) stm =~SCSCS*CRFLBOC- OO) LM79 DATA L70 DATA OPTICAL DATA Gene, GEE GRI putas Mm aed Ui ce) {owot nal mers)    ie z    EEree a   "
https://www.pinnacle-ltg.com/sites/default/files/2023-02/EX1B_LED_SPEC.pdf,lighting,"   1"" Suspended Bidirectional   i Sea                    EDGE 6X18 susenstsiinciontvnes Ml Indirect Shielding ll jew we ea,          Color Output Wats shieaing                                                       = Galea cose afore _ust_for_ft EES   eign boner cO- UA pmce tycom [130322550200 Sse  si B 1 x a lw oO a Ww           + Songer tt cont pin    uigndin boner cO- US| pce ycom [203-2250 20a Se,   EDGE EX16 sessendes trectnsinar HH How to spect Creuting, Batry and Emergency i         Gireuting * og creat on oe + Seccheireieat oe agresessenia Tear a cy Battery and/or Emergency v.01. Battery + Sec te act yp ane el TY mt 1 Snare atc nets ue eget Eiki rind Fie et iaasenoaegs an ater agape ae                 Tas 10 regal Lit, Se Tsing Bodine fw rer a Sa Tsing   Emergency SG ctr Select Atomic Love Cnt ea (ALCR. UY erent Sch (TSM erry cen!     Finish + Sandon con ate a ale sha adh aphettnn Salinger an wht may mgt ann pt cn yt ota osteo ache croiy w Whit oc tli Sie yn esr Mock ft oni8c (Grape ssp)         eign boner cO- UA pmce tycom [130322550200 Sse     Frclaleed Btn EDGE EX1B susponaedtrectont ine n ||                              FecliteM Gum EDGE 2X18 sisundedsisiectont 1 Applications & Certificates Wl   ert 8 Sena sen oi Hoye ese sc sou Cid ume ntguaton let scone st enon wanna nnn nih         Fee Wagner seeneeae ett Gay Ameren et amet id rane EXE ore Sy mary on        uigndin boner cO- US| pce ycom [203-2250 20a Se,  "
https://www.focalpointlights.com/sites/default/files/FARL_14__AB.pdf,lighting,"Aerion* 1x4 =      oe         LED sytem   pte    Sa fot scars    (ardent Oya aon nfo an abity waranty   ued Lumens Tate Syste at ow     fntncet Se oma, a ce   conten trig Ln tn vege Pocono ori Lime erent). uta uma -Fornrd P sep Dinmeg aS   ctr Stone Tawny Pc tee a aes   "
